Title,Price,Bedrooms,Bathrooms,Areas,Location,Release Date,Url,Per-Sqft
Rumah Skim Sewa Beli 2R2B (2021 Promo),1200,2,2,783,Putrajaya,"Dec 30, 18:30",https://www.mudah.my/Rumah+Skim+Sewa+Beli+2R2B+2021+Promo+-87843497.htm,1.5325670498084292
"SEWA-BELI Kediaman di Conezion, Putrajaya (Year-End Promotion)",1300,3,2,994,Putrajaya,"Dec 30, 18:10",https://www.mudah.my/SEWA+BELI+Kediaman+di+Conezion+Putrajaya+Year+End+Promotion+-87843115.htm,1.3078470824949697
"[FULLY FURNISHED, 2 CARPARK, VIEW MELETOP] Tamara Residence Presint 8",2500,3,2,1205,Putrajaya,"Dec 30, 17:05",https://www.mudah.my/+FULLY+FURNISHED+2+CARPARK+VIEW+MELETOP+Tamara+Residence+Presint+8-87841393.htm,2.074688796680498
PARTIALLY FURNISHED | Apartment PPAM Melinjau Presint 11,1300,3,2,1000,Putrajaya,"Dec 30, 13:49",https://www.mudah.my/PARTIALLY+FURNISHED+Apartment+PPAM+Melinjau+Presint+11-87836741.htm,1.3
"[ ID MODERN STYLE STUDIO ] Oxford Tower, Near Presint 11, IOI mall",999,1,1,450,Putrajaya,"Dec 30, 13:46",https://www.mudah.my/+ID+MODERN+STYLE+STUDIO+Oxford+Tower+Near+Presint+11+IOI+mall-84633619.htm,2.22
FOR RENT FULLY RENOVATED UNIT Dwiputra Residence Condo Presint 15,2500,4,3,1200,Putrajaya,"Dec 30, 12:25",https://www.mudah.my/FOR+RENT+FULLY+RENOVATED+UNIT+Dwiputra+Residence+Condo+Presint+15-87834180.htm,2.0833333333333335
"Dwiputra Residences, Presint 15 Putrajaya, Corner, 2 Parking, Furnish",1800,4,3,1200,Putrajaya,"Dec 30, 10:45",https://www.mudah.my/Dwiputra+Residences+Presint+15+Putrajaya+Corner+2+Parking+Furnish-87831493.htm,1.5
Larai Apartment Presint 6 Putrajaya,950,2,2,815,Putrajaya,"Dec 30, 10:41",https://www.mudah.my/Larai+Apartment+Presint+6+Putrajaya-87831705.htm,1.165644171779141
"Duduk Percuma Selama 24Bulan dgn SKIM SEWA BELI, Condo Baru, Putrajaya",1200,2,2,780,Putrajaya,"Dec 30, 08:04",https://www.mudah.my/Duduk+Percuma+Selama+24Bulan+dgn+SKIM+SEWA+BELI+Condo+Baru+Putrajaya-87828887.htm,1.5384615384615385
"[Nampak Tasik,Sebelah Alamanda] Apartment Saderi Presint 16 Putrajaya",1200,3,2,1000,Putrajaya,"Dec 29, 21:25",https://www.mudah.my/+Nampak+Tasik+Sebelah+Alamanda+Apartment+Saderi+Presint+16+Putrajaya-87824547.htm,1.2
Apartment PRIMA Presint 11,1500,3,2,815,Putrajaya,"Dec 29, 17:23",https://www.mudah.my/Apartment+PRIMA+Presint+11-87820377.htm,1.8404907975460123
"Conezion, putrajaya , beside ioi city mall, opposite hospital serdang",1400,2,2,780,Putrajaya,"Dec 29, 14:30",https://www.mudah.my/Conezion+putrajaya+beside+ioi+city+mall+opposite+hospital+serdang-87815089.htm,1.794871794871795
"Conezion, putrajaya , beside ioi city mall, opposite hospital serdang",1900,3,2,986,Putrajaya,"Dec 29, 14:30",https://www.mudah.my/Conezion+putrajaya+beside+ioi+city+mall+opposite+hospital+serdang-87815057.htm,1.9269776876267748
For Rent Fully Furnished Dwiputra Residence Putrajaya Presint 15,2100,3,2,950,Putrajaya,"Dec 29, 11:50",https://www.mudah.my/For+Rent+Fully+Furnished+Dwiputra+Residence+Putrajaya+Presint+15-87810959.htm,2.210526315789474
"[Nampak Tasik,Masjid Besi]Tamara Residence Condo Presint 8 Putrajaya",1800,3,2,1205,Putrajaya,"Dec 29, 08:10",https://www.mudah.my/+Nampak+Tasik+Masjid+Besi+Tamara+Residence+Condo+Presint+8+Putrajaya-87806516.htm,1.4937759336099585
[Dekat Sekolah] Apartment Pudina Presint 17 Putrajaya,1200,3,2,1200,Putrajaya,"Dec 28, 23:50",https://www.mudah.my/+Dekat+Sekolah+Apartment+Pudina+Presint+17+Putrajaya-87804889.htm,1.0
Conezion Residence Putrajaya,1600,3,2,986,Putrajaya,"Dec 28, 22:26",https://www.mudah.my/Conezion+Residence+Putrajaya-87803936.htm,1.6227180527383367
"Rumah SEWA-BELI di Conezion, Putrajaya (Promo New Year)",1200,2,2,783,Putrajaya,"Dec 28, 20:30",https://www.mudah.my/Rumah+SEWA+BELI+di+Conezion+Putrajaya+Promo+New+Year+-87802263.htm,1.5325670498084292
Dwiputra Residence Presint 15,3000,3,3,1200,Putrajaya,"Dec 28, 20:06",https://www.mudah.my/Dwiputra+Residence+Presint+15-87802085.htm,2.5
"2 Storey Terrace,Presint 9,Putrajaya,FOR RENT",1700,4,3,1900,Putrajaya,"Dec 28, 19:45",https://www.mudah.my/2+Storey+Terrace+Presint+9+Putrajaya+FOR+RENT-87801793.htm,0.8947368421052632
"[ HARGA TERBAIK 3 bilik Studio ] Harvard Tower, Presint 11",899,3,2,450,Putrajaya,"Dec 28, 17:45",https://www.mudah.my/+HARGA+TERBAIK+3+bilik+Studio+Harvard+Tower+Presint+11-85574811.htm,1.9977777777777779
"[ ID MODERN STYLE STUDIO ] Harvard Tower, Near Presint 11, IOI mall",999,1,1,450,Putrajaya,"Dec 28, 17:45",https://www.mudah.my/+ID+MODERN+STYLE+STUDIO+Harvard+Tower+Near+Presint+11+IOI+mall-85027738.htm,2.22
Apartment untuk disewa,950,3,2,1000,Putrajaya,"Dec 28, 17:25",https://www.mudah.my/Apartment+untuk+disewa-87798886.htm,0.95
Rumah untuk disewa(Pangsapuri Putra Harmoni),1200,3,1,700,Putrajaya,"Dec 28, 16:29",https://www.mudah.my/Rumah+untuk+disewa+Pangsapuri+Putra+Harmoni+-87797904.htm,1.7142857142857142
Putrajaya Luxury Condo Shaftsbury Avenue Walk to Alamanda Mall 2 Room,1600,2,2,686,Putrajaya,"Dec 28, 16:10",https://www.mudah.my/Putrajaya+Luxury+Condo+Shaftsbury+Avenue+Walk+to+Alamanda+Mall+2+Room-87675081.htm,2.3323615160349855
Dwiputra Residences 950sf fully furnish Presint 15 Putrajaya Selangor,1800,3,2,950,Putrajaya,"Dec 28, 15:06",https://www.mudah.my/Dwiputra+Residences+950sf+fully+furnish+Presint+15+Putrajaya+Selangor-87796017.htm,1.894736842105263
Bilik utk disewakan Selasih Apartment P17 Putrajaya Fully Furnished,250,3,2,1200,Putrajaya,"Dec 28, 14:22",https://www.mudah.my/Bilik+utk+disewakan+Selasih+Apartment+P17+Putrajaya+Fully+Furnished-87795156.htm,0.20833333333333334
Alamanda putrajaya apartment for rent presint 16,1450,3,2,1000,Putrajaya,"Dec 28, 07:22",https://www.mudah.my/Alamanda+putrajaya+apartment+for+rent+presint+16-87786718.htm,1.45
"[Termurah,View Tasik] Tamara Residence Apartment Presint 8, Putrajaya",1600,3,2,1205,Putrajaya,"Dec 28, 06:45",https://www.mudah.my/+Termurah+View+Tasik+Tamara+Residence+Apartment+Presint+8+Putrajaya-87786400.htm,1.3278008298755186
"For Rent:Apartment Pudina, Presint 17",1200,3,2,1200,Putrajaya,"Dec 27, 23:10",https://www.mudah.my/For+Rent+Apartment+Pudina+Presint+17-87784915.htm,1.0
"Puteri Palma Condo, Next to IOI City Mall, 1350sf, Fully Furnish",1500,3,2,1350,Putrajaya,"Dec 27, 17:28",https://www.mudah.my/Puteri+Palma+Condo+Next+to+IOI+City+Mall+1350sf+Fully+Furnish-87780683.htm,1.1111111111111112
Conezion ioi resort residence putrajaya rent 3r2b corner +++,1900,3,2,986,Putrajaya,"Dec 27, 13:20",https://www.mudah.my/Conezion+ioi+resort+residence+putrajaya+rent+3r2b+corner+-87579100.htm,1.9269776876267748
Conezion residence ioi city mall (partly furnished),1600,3,2,998,Putrajaya,"Dec 27, 13:20",https://www.mudah.my/Conezion+residence+ioi+city+mall+partly+furnished+-86228594.htm,1.6032064128256514
"[Sewa Putrajaya, nego] Apartment Seruling Presint 5",1300,3,2,1000,Putrajaya,"Dec 27, 12:43",https://www.mudah.my/+Sewa+Putrajaya+nego+Apartment+Seruling+Presint+5-87776289.htm,1.3
"[Kabinet Dapur,Tiles] Pangsapuri Putra Harmoni Presint 9 Putrajaya",900,3,2,700,Putrajaya,"Dec 27, 10:45",https://www.mudah.my/+Kabinet+Dapur+Tiles+Pangsapuri+Putra+Harmoni+Presint+9+Putrajaya-87774030.htm,1.2857142857142858
Rumah ppam pudina presint 17 sedia untuk disewa,1350,3,2,1000,Putrajaya,"Dec 26, 21:10",https://www.mudah.my/Rumah+ppam+pudina+presint+17+sedia+untuk+disewa-87640992.htm,1.35
De Centrum Residences 2 room 2 toilet 777 sq,1300,2,2,777,Putrajaya,"Dec 26, 17:38",https://www.mudah.my/De+Centrum+Residences+2+room+2+toilet+777+sq-81496664.htm,1.673101673101673
"Conezion, putrajaya , beside ioi city mall, opposite hospital serdang",1500,2,2,780,Putrajaya,"Dec 26, 14:50",https://www.mudah.my/Conezion+putrajaya+beside+ioi+city+mall+opposite+hospital+serdang-87762177.htm,1.9230769230769231
"Conezion, putrajaya , beside ioi city mall, opposite hospital serdang",1900,3,2,986,Putrajaya,"Dec 26, 14:50",https://www.mudah.my/Conezion+putrajaya+beside+ioi+city+mall+opposite+hospital+serdang-87762164.htm,1.9269776876267748
"Putrajaya,Presint 17 PPAM to Rent HOT DEALS+BEST LOCATION",1300,3,2,1000,Putrajaya,"Dec 26, 11:45",https://www.mudah.my/Putrajaya+Presint+17+PPAM+to+Rent+HOT+DEALS+BEST+LOCATION-87759268.htm,1.3
"[SKIM SEWA BELI] Sewa Rumah Milik Sendiri, Condo Baru di Putrajaya",1200,2,2,780,Putrajaya,"Dec 26, 10:49",https://www.mudah.my/+SKIM+SEWA+BELI+Sewa+Rumah+Milik+Sendiri+Condo+Baru+di+Putrajaya-87758488.htm,1.5384615384615385
"[Boleh Nego] Apartment PPAM Selasih, Presint 17 Putrajaya",1200,3,2,1000,Putrajaya,"Dec 25, 22:08",https://www.mudah.my/+Boleh+Nego+Apartment+PPAM+Selasih+Presint+17+Putrajaya-87753946.htm,1.2
"[Fully Furnished] Pangsapuri Putra Damai, Presint 11 Putrajaya",1200,3,2,700,Putrajaya,"Dec 25, 22:05",https://www.mudah.my/+Fully+Furnished+Pangsapuri+Putra+Damai+Presint+11+Putrajaya-87753818.htm,1.7142857142857142
[Fully Furnished] Apartment PPAM Larai Presint 6 Putrajaya,1500,3,2,1000,Putrajaya,"Dec 25, 21:30",https://www.mudah.my/+Fully+Furnished+Apartment+PPAM+Larai+Presint+6+Putrajaya-87753517.htm,1.5
Tamara residence for rent presint 8 putrajaya,1800,3,2,1202,Putrajaya,"Dec 25, 19:35",https://www.mudah.my/Tamara+residence+for+rent+presint+8+putrajaya-87752061.htm,1.497504159733777
Putrajaya Saujana Aster Condominium House For Rent,1250,4,2,1040,Putrajaya,"Dec 25, 18:54",https://www.mudah.my/Putrajaya+Saujana+Aster+Condominium+House+For+Rent-87751519.htm,1.2019230769230769
Rumah untuk disewa,1200,3,2,1000,Putrajaya,"Dec 24, 16:44",https://www.mudah.my/Rumah+untuk+disewa-87734019.htm,1.2
Studio for rent,700,1,1,450,Putrajaya,"Dec 24, 12:28",https://www.mudah.my/Studio+for+rent-87727829.htm,1.5555555555555556
"[Fully Furnished,Near Shop] Tamara Residence Condo Presint 8 Putrajaya",1900,3,2,1205,Putrajaya,"Dec 24, 11:47",https://www.mudah.my/+Fully+Furnished+Near+Shop+Tamara+Residence+Condo+Presint+8+Putrajaya-87726923.htm,1.5767634854771784
Dwiputra Residences Precint 15 Putrajaya (Precint Diplomatic),2000,3,2,950,Putrajaya,"Dec 24, 10:59",https://www.mudah.my/Dwiputra+Residences+Precint+15+Putrajaya+Precint+Diplomatic+-85904199.htm,2.1052631578947367
Rumah presint 11 putrajaya,1250,3,2,1000,Putrajaya,"Dec 24, 09:17",https://www.mudah.my/Rumah+presint+11+putrajaya-87723835.htm,1.25
"[Dekat Sekolah,Kedai] Apartment Prima Presint 11 Putrajaya",1300,3,2,1000,Putrajaya,"Dec 24, 06:06",https://www.mudah.my/+Dekat+Sekolah+Kedai+Apartment+Prima+Presint+11+Putrajaya-87722265.htm,1.3
[Apartment] CUMA 3 MINIT BERJALAN KE ALAMANDA!,1250,3,2,1200,Putrajaya,"Dec 23, 21:31",https://www.mudah.my/+Apartment+CUMA+3+MINIT+BERJALAN+KE+ALAMANDA+-87719430.htm,1.0416666666666667
"Nice House | PPAM Saderi Presint 16, Putrajaya",1300,3,2,1000,Putrajaya,"Dec 23, 17:50",https://www.mudah.my/Nice+House+PPAM+Saderi+Presint+16+Putrajaya-87715125.htm,1.3
"[ BUDGET 3ROOMS ] Cambridge Tower near Presint 11, IOI city",899,3,2,450,Putrajaya,"Dec 23, 17:45",https://www.mudah.my/+BUDGET+3ROOMS+Cambridge+Tower+near+Presint+11+IOI+city-84358600.htm,1.9977777777777779
"[ Nice House & Low Deposit ] PPAM Seruling Presint 5, Putrajaya",1400,3,2,1200,Putrajaya,"Dec 23, 17:23",https://www.mudah.my/+Nice+House+Low+Deposit+PPAM+Seruling+Presint+5+Putrajaya-87714782.htm,1.1666666666666667
"Sewa Rumah Milik Sendiri, SKIM SEWA BELI, Condo baru di Putrajaya",1200,2,2,780,Putrajaya,"Dec 23, 16:45",https://www.mudah.my/Sewa+Rumah+Milik+Sendiri+SKIM+SEWA+BELI+Condo+baru+di+Putrajaya-87713626.htm,1.5384615384615385
Apartment Larai Precint 6 Putrajaya,1100,3,2,1000,Putrajaya,"Dec 23, 16:05",https://www.mudah.my/Apartment+Larai+Precint+6+Putrajaya-87712918.htm,1.1
"{ Move In Anytime } FULLY++ TOWER OXFORD Near KLIA , PRESINT 11",1200,2,2,700,Putrajaya,"Dec 23, 15:45",https://www.mudah.my/+Move+In+Anytime+FULLY+TOWER+OXFORD+Near+KLIA+PRESINT+11-84014486.htm,1.7142857142857142
STUDIO Fully Furnished / Tower Oxford / Near Presint 9 / ERL station,999,1,1,450,Putrajaya,"Dec 23, 15:30",https://www.mudah.my/STUDIO+Fully+Furnished+Tower+Oxford+Near+Presint+9+ERL+station-67564020.htm,2.22
HOT!!! Fully Sealed Wall [ Fully furnished Gp Tower ] Near Presint 9,900,3,2,450,Putrajaya,"Dec 23, 15:26",https://www.mudah.my/HOT+Fully+Sealed+Wall+Fully+furnished+Gp+Tower+Near+Presint+9-79198392.htm,2.0
Rumah Untuk Disewa,850,3,1,850,Putrajaya,"Dec 23, 13:19",https://www.mudah.my/Rumah+Untuk+Disewa-87709088.htm,1.0
Apartment putra harmoni untuk disewa,1150,3,2,700,Putrajaya,"Dec 23, 12:48",https://www.mudah.my/Apartment+putra+harmoni+untuk+disewa-87708266.htm,1.6428571428571428
Rumah Skim Sewa Beli (Year-End Promo) Berbaloi!,1200,2,2,783,Putrajaya,"Dec 23, 12:45",https://www.mudah.my/Rumah+Skim+Sewa+Beli+Year+End+Promo+Berbaloi+-87708001.htm,1.5325670498084292
"[Facing Lake,Fully Furnished] Tamara Residence Presint 8 Putrajaya",2300,3,2,1205,Putrajaya,"Dec 23, 12:21",https://www.mudah.my/+Facing+Lake+Fully+Furnished+Tamara+Residence+Presint+8+Putrajaya-87707770.htm,1.9087136929460582
"[ ID MODERN STYLE STUDIO ] Oxford Tower, Near Presint 11, IOI mall",999,1,1,450,Putrajaya,"Dec 23, 11:50",https://www.mudah.my/+ID+MODERN+STYLE+STUDIO+Oxford+Tower+Near+Presint+11+IOI+mall-86251304.htm,2.22
Dwiputra Residence Condominium Putrajaya For Rent,2000,3,2,950,Putrajaya,"Dec 23, 11:30",https://www.mudah.my/Dwiputra+Residence+Condominium+Putrajaya+For+Rent-87706154.htm,2.1052631578947367
"Fully Furnished,Cheapest Nice Unit, Conezion Putrajaya Specialist",1700,3,2,996,Putrajaya,"Dec 23, 11:08",https://www.mudah.my/Fully+Furnished+Cheapest+Nice+Unit+Conezion+Putrajaya+Specialist-87705958.htm,1.7068273092369477
"Conezion Putrajaya, Fully furnished, Nice View",1700,3,2,996,Putrajaya,"Dec 23, 11:08",https://www.mudah.my/Conezion+Putrajaya+Fully+furnished+Nice+View-87705955.htm,1.7068273092369477
"Many unit on hand, Specialist Conezion Putrajaya,Serdang Hospital",1500,2,2,783,Putrajaya,"Dec 23, 11:08",https://www.mudah.my/Many+unit+on+hand+Specialist+Conezion+Putrajaya+Serdang+Hospital-87705954.htm,1.9157088122605364
"[Sewa Putrajaya, Harga Nego] Apartment Pudina Presint 17, Putrajaya",1150,3,2,1000,Putrajaya,"Dec 23, 10:55",https://www.mudah.my/+Sewa+Putrajaya+Harga+Nego+Apartment+Pudina+Presint+17+Putrajaya-87556755.htm,1.15
"[VIEW CANTIK, ADA CURTAIN & KITCHEN CABINET] Apartment Larai Presint 6",1200,3,2,1200,Putrajaya,"Dec 23, 10:50",https://www.mudah.my/+VIEW+CANTIK+ADA+CURTAIN+KITCHEN+CABINET+Apartment+Larai+Presint+6-87705279.htm,1.0
Apartment PUDINA Presint 17 Putrajaya,1200,3,2,1200,Putrajaya,"Dec 23, 09:20",https://www.mudah.my/Apartment+PUDINA+Presint+17+Putrajaya-86347736.htm,1.0
For Rent: Putra Harmoni Presint 9 Putrajaya,900,3,2,800,Putrajaya,"Dec 23, 07:30",https://www.mudah.my/For+Rent+Putra+Harmoni+Presint+9+Putrajaya-87702371.htm,1.125
[RENT TO OWN] Conezion Residence Putrajaya Brand New Unit,1200,2,2,780,Putrajaya,"Dec 23, 07:06",https://www.mudah.my/+RENT+TO+OWN+Conezion+Residence+Putrajaya+Brand+New+Unit-83079176.htm,1.5384615384615385
Conezion Residence Rent to own (100% rental refund),1600,3,3,1278,Putrajaya,"Dec 23, 07:05",https://www.mudah.my/Conezion+Residence+Rent+to+own+100+rental+refund+-82835762.htm,1.2519561815336464
Apartment Pudina Presint 17 utk disewakan,1300,3,2,1200,Putrajaya,"Dec 22, 23:47",https://www.mudah.my/Apartment+Pudina+Presint+17+utk+disewakan-87701014.htm,1.0833333333333333
(Percuma sewa selama 24 bulan) Conezion residence,1200,2,2,783,Putrajaya,"Dec 22, 22:29",https://www.mudah.my/+Percuma+sewa+selama+24+bulan+Conezion+residence-84581025.htm,1.5325670498084292
"Tamara Residence Presint 8, Putrajaya For Rent",1700,3,2,1205,Putrajaya,"Dec 22, 22:10",https://www.mudah.my/Tamara+Residence+Presint+8+Putrajaya+For+Rent-87699523.htm,1.4107883817427387
"Kediaman SEWA-BELI di Conezion, Putrajaya (Promo Mur-Mur)",1200,2,2,783,Putrajaya,"Dec 22, 19:27",https://www.mudah.my/Kediaman+SEWA+BELI+di+Conezion+Putrajaya+Promo+Mur+Mur+-87697237.htm,1.5325670498084292
FREE Sewa Selama 2 tahun: SKIM SEWA BELI Conezion Residence Putrajaya,1200,2,2,783,Putrajaya,"Dec 22, 17:54",https://www.mudah.my/FREE+Sewa+Selama+2+tahun+SKIM+SEWA+BELI+Conezion+Residence+Putrajaya-86010430.htm,1.5325670498084292
Apartment Larai Precint 6 Putrajaya,1300,3,2,1200,Putrajaya,"Dec 22, 17:05",https://www.mudah.my/Apartment+Larai+Precint+6+Putrajaya-87693940.htm,1.0833333333333333
For rent apartment seruling presint 5 putrajaya,1400,3,2,1200,Putrajaya,"Dec 22, 16:55",https://www.mudah.my/For+rent+apartment+seruling+presint+5+putrajaya-87693631.htm,1.1666666666666667
"Conezion, putrajaya , beside ioi city mall, opposite hospital serdang",1500,2,2,780,Putrajaya,"Dec 22, 14:45",https://www.mudah.my/Conezion+putrajaya+beside+ioi+city+mall+opposite+hospital+serdang-87690359.htm,1.9230769230769231
"Dwiputra Residence, Putrajaya",2500,3,3,1200,Putrajaya,"Dec 22, 13:47",https://www.mudah.my/Dwiputra+Residence+Putrajaya-84932323.htm,2.0833333333333335
Shaftsbury Putrajaya next to Alamanda,1800,2,1,686,Putrajaya,"Dec 22, 13:37",https://www.mudah.my/Shaftsbury+Putrajaya+next+to+Alamanda-87689072.htm,2.623906705539359
"PPAM Pudina Presint 17, Putrajaya",1300,3,2,1200,Putrajaya,"Dec 22, 13:07",https://www.mudah.my/PPAM+Pudina+Presint+17+Putrajaya-87688274.htm,1.0833333333333333
"FULLY RENOVATED!!! FACING POOL Dwiputra Residence Condominiu,Putrajaya",2100,4,2,1200,Putrajaya,"Dec 22, 12:55",https://www.mudah.my/FULLY+RENOVATED+FACING+POOL+Dwiputra+Residence+Condominiu+Putrajaya-87687644.htm,1.75
"CHEAPEST!!! Dwiputra Residence Condominium, Putrajaya",1800,3,2,950,Putrajaya,"Dec 22, 12:45",https://www.mudah.my/CHEAPEST+Dwiputra+Residence+Condominium+Putrajaya-87687484.htm,1.894736842105263
"FULLY RENOVATED UNIT! Dwiputra Residence Condominium, Putrajaya",2500,4,3,1200,Putrajaya,"Dec 22, 12:28",https://www.mudah.my/FULLY+RENOVATED+UNIT+Dwiputra+Residence+Condominium+Putrajaya-87687369.htm,2.0833333333333335
"[FullyFitted,ViewTasik] Tamara Residence Apartment Presint 8 Putrajaya",1700,3,2,1205,Putrajaya,"Dec 22, 06:25",https://www.mudah.my/+FullyFitted+ViewTasik+Tamara+Residence+Apartment+Presint+8+Putrajaya-87681423.htm,1.4107883817427387
"[Rumah Cantik,Dekat Sekolah] Apartment Seruling Presint 5 Putrajaya",1400,3,2,1200,Putrajaya,"Dec 22, 06:03",https://www.mudah.my/+Rumah+Cantik+Dekat+Sekolah+Apartment+Seruling+Presint+5+Putrajaya-87681399.htm,1.1666666666666667
Apartment Larai Presint 6 Pemandangan Tasik Putrajaya Ready To Move In,1200,3,2,1200,Putrajaya,"Dec 21, 21:09",https://www.mudah.my/Apartment+Larai+Presint+6+Pemandangan+Tasik+Putrajaya+Ready+To+Move+In-87677903.htm,1.0
Apartment Larai Presint 6 Putrajaya [NEAR IKN HOSPITAL],1100,3,2,1200,Putrajaya,"Dec 21, 19:05",https://www.mudah.my/Apartment+Larai+Presint+6+Putrajaya+NEAR+IKN+HOSPITAL+-87676085.htm,0.9166666666666666
[KITCHEN CABINET] Apartment Seruling Presint 5 Putrajaya,1300,3,2,1200,Putrajaya,"Dec 21, 18:55",https://www.mudah.my/+KITCHEN+CABINET+Apartment+Seruling+Presint+5+Putrajaya-87675564.htm,1.0833333333333333
Ansuran deposit ppa pudina presint 17 putrajaya,1200,3,2,1000,Putrajaya,"Dec 21, 17:09",https://www.mudah.my/Ansuran+deposit+ppa+pudina+presint+17+putrajaya-87673419.htm,1.2
"Conezion, putrajaya , beside ioi city mall, opposite hospital serdang",1900,3,2,986,Putrajaya,"Dec 21, 15:10",https://www.mudah.my/Conezion+putrajaya+beside+ioi+city+mall+opposite+hospital+serdang-87669577.htm,1.9269776876267748
"[Termurah,View Tasik,Masjid] Tamara Apartment Presint 8 Putrajaya",1600,3,2,1205,Putrajaya,"Dec 21, 07:30",https://www.mudah.my/+Termurah+View+Tasik+Masjid+Tamara+Apartment+Presint+8+Putrajaya-87660697.htm,1.3278008298755186
FOR RENT: FULLY RENOVATED Dwiputra Residence Condominium Putrajaya,2100,4,2,1200,Putrajaya,"Dec 20, 23:50",https://www.mudah.my/FOR+RENT+FULLY+RENOVATED+Dwiputra+Residence+Condominium+Putrajaya-87659317.htm,1.75
FOR RENT: FULLY RENOVATED DWiputra Residence Condominium P,2500,4,3,1200,Putrajaya,"Dec 20, 23:42",https://www.mudah.my/FOR+RENT+FULLY+RENOVATED+DWiputra+Residence+Condominium+P-87659414.htm,2.0833333333333335
"FULLY FURNISHED Dwiputra Residence Condominium, Presint 15, Putrajaya",2350,2,2,1200,Putrajaya,"Dec 20, 23:22",https://www.mudah.my/FULLY+FURNISHED+Dwiputra+Residence+Condominium+Presint+15+Putrajaya-87659176.htm,1.9583333333333333
TAMARA Presint 8 (High Floor Lake Mosque View) Putrajaya,2500,3,2,1205,Putrajaya,"Dec 20, 21:47",https://www.mudah.my/TAMARA+Presint+8+High+Floor+Lake+Mosque+View+Putrajaya-87657904.htm,2.074688796680498
Pangsapuri Putradamai Precint 11 utk disewa,1000,3,2,700,Putrajaya,"Dec 20, 21:35",https://www.mudah.my/Pangsapuri+Putradamai+Precint+11+utk+disewa-87657708.htm,1.4285714285714286
Apartment larai precint 6 putrajaya,1500,3,2,1000,Putrajaya,"Dec 20, 20:25",https://www.mudah.my/Apartment+larai+precint+6+putrajaya-87656428.htm,1.5
"Larai apartment, presint 6, putrajaya",1100,3,2,1000,Putrajaya,"Dec 20, 17:50",https://www.mudah.my/Larai+apartment+presint+6+putrajaya-87654494.htm,1.1
"Tamara Residence Presint 8, Putrajaya",1700,3,2,1205,Putrajaya,"Dec 20, 16:54",https://www.mudah.my/Tamara+Residence+Presint+8+Putrajaya-86034098.htm,1.4107883817427387
Presint 11 Apartment Putra Damai RENOVATED+SEWA MURAH+DEPOSIT RENDAH,999,3,2,700,Putrajaya,"Dec 20, 12:26",https://www.mudah.my/Presint+11+Apartment+Putra+Damai+RENOVATED+SEWA+MURAH+DEPOSIT+RENDAH-87649219.htm,1.427142857142857
Putrajaya Larai Apartment Presint 6 RUMAH BARU+SEWA MURAH+MASUK SEGERA,1100,3,2,1000,Putrajaya,"Dec 20, 12:23",https://www.mudah.my/Putrajaya+Larai+Apartment+Presint+6+RUMAH+BARU+SEWA+MURAH+MASUK+SEGERA-87649167.htm,1.1
Precint 9 Pangsapuri Harmoni RENOVATED+SEWA MURAH Near LRT PUTRAJAYA,900,3,2,700,Putrajaya,"Dec 20, 12:23",https://www.mudah.my/Precint+9+Pangsapuri+Harmoni+RENOVATED+SEWA+MURAH+Near+LRT+PUTRAJAYA-87649162.htm,1.2857142857142858
Apartment pudina p17 putrajaya,1200,3,2,1200,Putrajaya,"Dec 20, 11:46",https://www.mudah.my/Apartment+pudina+p17+putrajaya-87648502.htm,1.0
"[Tasik, Masjid Besi] Tamara Residence Apartment Presint 8 Putrajaya",1700,4,3,1205,Putrajaya,"Dec 20, 06:25",https://www.mudah.my/+Tasik+Masjid+Besi+Tamara+Residence+Apartment+Presint+8+Putrajaya-87644260.htm,1.4107883817427387
Apartment Putra Damai Presint 11,1200,3,2,700,Putrajaya,"Dec 19, 23:45",https://www.mudah.my/Apartment+Putra+Damai+Presint+11-85997529.htm,1.7142857142857142
"Apartment larai presint 6, putrajaya",1300,3,2,1200,Putrajaya,"Dec 19, 22:45",https://www.mudah.my/Apartment+larai+presint+6+putrajaya-87642347.htm,1.0833333333333333
"Cheapest apartment larai presint 6, putrajaya for rent!!!",1100,3,2,1100,Putrajaya,"Dec 19, 21:27",https://www.mudah.my/Cheapest+apartment+larai+presint+6+putrajaya+for+rent+-87641289.htm,1.0
Apartment sek 7 B. B. Bangi,650,3,2,650,Putrajaya,"Dec 19, 19:04",https://www.mudah.my/Apartment+sek+7+B+B+Bangi-87639213.htm,1.0
"Pudina Presint 17 Apartment,Putrajaya",1300,3,2,1200,Putrajaya,"Dec 19, 16:30",https://www.mudah.my/Pudina+Presint+17+Apartment+Putrajaya-87636406.htm,1.0833333333333333
[GROUND FLOOR] Apartment Larai Presint 6,1200,3,2,1200,Putrajaya,"Dec 19, 13:07",https://www.mudah.my/+GROUND+FLOOR+Apartment+Larai+Presint+6-87632225.htm,1.0
"[Fully furnished] The Clio Residence, IOI Resort City,Putrajaya",1900,2,1,1012,Putrajaya,"Dec 18, 23:49",https://www.mudah.my/+Fully+furnished+The+Clio+Residence+IOI+Resort+City+Putrajaya-87624254.htm,1.8774703557312253
